brand,type,miles,years,location,nowprice,preprice,kind
奔驰E级新能源,2022款,0.89万公里,Jul-22,重庆,43.38,56.18万,轿车
奔驰A级,2022款,0.66万公里,Mar-22,西安,19.98,25.49万,轿车
奔驰E级新能源,2022款,0.6万公里,Mar-22,南宁,43.8,56.65万,轿车
奔驰A级,2020款,4.6万公里,Mar-20,嘉兴,15.28,24.94万,轿车
奔驰C级(进口),2015款,8万公里,Nov-16,北京,19.9,45.48万,轿车
奔驰A级,2022款,0.86万公里,Apr-22,南京,20.58,28.74万,轿车
奔驰C级AMG,2019款,1.9万公里,Jun-20,北京,63.8,70.97万,轿车
奔驰A级,2020款,1.1万公里,Jan-20,天津,17.98,28.74万,轿车
奔驰E级新能源,2021款,2.18万公里,Jul-21,佛山,42.88,56.65万,轿车
奔驰E级新能源,2021款,1.3万公里,Jul-21,莆田,39.68,56.65万,轿车
奔驰E级新能源,2022款,0.4万公里,May-22,三亚,44.98,54.09万,轿车
奔驰E级新能源,2021款,1.1万公里,Jul-21,徐州,40.78,56.65万,轿车
奔驰C级(进口),2020款,3.88万公里,Aug-21,石家庄,29.98,42.64万,轿车
奔驰A级,2021款,0.26万公里,Dec-21,石家庄,19.6,27.12万,轿车
奔驰C级(进口),2015款,9.6万公里,Jan-16,漳州,18.88,45.48万,轿车
奔驰E级新能源,2022款,1.7万公里,Mar-22,西安,44.3,56.65万,轿车
奔驰A级,2020款,3.37万公里,Sep-20,成都,17.6,28.74万,轿车
奔驰E级新能源,2021款,1.16万公里,Nov-21,青岛,41.8,56.65万,轿车
奔驰A级,2020款,3.23万公里,Sep-20,宁波,15.88,25.27万,轿车
奔驰E级新能源,2021款,0.97万公里,Jul-21,嘉兴,42.68,56.65万,轿车
奔驰A级,2021款,3.7万公里,Apr-21,西安,18.8,28.74万,轿车
奔驰E级新能源,2022款,0.01万公里,Sep-22,北京,45.9,56.65万,轿车
奔驰A级,2019款,5.7万公里,Apr-19,西安,16.8,28.74万,轿车
宝马M3,2021款,1万公里,Jul-21,深圳,89.8,92.25万,轿车
奔驰E级新能源,2021款,1.33万公里,Aug-21,徐州,42.18,56.65万,轿车
奔驰A级,2019款,6万公里,Apr-19,北京,16.5,28.74万,轿车
奔驰E级新能源,2021款,1万公里,Jul-21,杭州,39.9,56.65万,轿车
宝马M3,2021款,0.7万公里,Nov-21,北京,93.98,92.25万,轿车
宝马M3,2021款,0.7万公里,Jan-22,东莞,103.8,97.68万,轿车
奔驰A级,2020款,0.5万公里,Mar-21,泉州,17.5,24.94万,轿车
宝马M3,2021款,1万公里,Oct-21,金华,85.8,92.25万,轿车
奔驰A级,2019款,2.4万公里,Jul-19,广州,15.69,24.94万,轿车
奔驰A级,2020款,2万公里,Nov-20,北京,19.58,28.74万,轿车
奔驰E级新能源,2022款,0.3万公里,Jun-22,郑州,,已降3000元,轿车
奔驰C级(进口),2016款,7.8万公里,Apr-16,无锡,18.9,41.57万,轿车
奔驰A级,2020款,2.4万公里,Oct-20,成都,17.8,25.27万,轿车
奔驰A级,2021款,0.2万公里,Sep-21,遵义,,已降3000元,轿车
宝马M3,2016款,5.9万公里,Jun-18,成都,49.38,105.07万,轿车
奔驰C级(进口),2019款,3.9万公里,Feb-19,成都,24.98,42.42万,轿车
奔驰A级,2020款,2.3万公里,Jan-21,成都,20.18,28.74万,轿车
奔驰C级(进口),2020款,2.3万公里,Apr-21,成都,29.5,42.64万,轿车
奔驰A级,2019款,7.1万公里,Jun-19,成都,,已降2800元,轿车
奔驰E级新能源,2022款,1.2万公里,May-22,武汉,42.9,56.26万,轿车
奔驰A级,2021款,3万公里,Jan-21,昆明,19.58,28.74万,轿车
奔驰A级,2020款,5万公里,Dec-20,贵阳,19.98,28.74万,轿车
奔驰A级,2020款,4万公里,Aug-20,长沙,18.38,28.74万,轿车
奔驰E级新能源,2022款,0.8万公里,Aug-21,广州,42.8,56.65万,轿车
奔驰A级,2020款,6.2万公里,Dec-20,成都,16.88,24.94万,轿车
奔驰A级,2021款,0.9万公里,Aug-21,成都,19.68,27.12万,轿车
奔驰C级(进口),2019款,3万公里,Nov-19,上海,25.88,42.42万,轿车
奔驰A级,2020款,3.3万公里,Jun-20,重庆,18.68,28.74万,轿车
奔驰C级(进口),2016款,5.8万公里,Aug-16,南京,19.58,41.57万,轿车
奔驰A级,2020款,5.2万公里,Dec-19,济南,16.8,28.74万,轿车
奔驰A级,2019款,2.9万公里,Dec-19,杭州,18.8,28.74万,轿车
奔驰A级,2020款,1.8万公里,Jun-20,广州,18.9,28.74万,轿车
宝马M3,2016款,4万公里,Apr-17,成都,39.8,105.07万,轿车
奔驰A级,2022款,0.8万公里,Apr-21,昆明,21.5,28.74万,轿车
奔驰A级,2021款,0.7万公里,Apr-21,阜阳,17,28.74万,轿车
奔驰A级,2020款,2.1万公里,Aug-20,阜阳,18.3,28.74万,轿车
奔驰E级新能源,2022款,0.44万公里,Sep-22,潍坊,42.8,56.48万,轿车
宝马M3,2021款,1.7万公里,Nov-21,广州,88,92.25万,轿车
奔驰A级,2019款,3.7万公里,Apr-19,常州,15.8,28.74万,轿车
奔驰A级,2021款,0.42万公里,Jun-21,青岛,18.5,25.27万,轿车
宝马M3,2021款,1万公里,Sep-21,杭州,92.8,92.25万,轿车
奔驰C级(进口),2019款,3.9万公里,Sep-19,温州,27.5,42.42万,轿车
奔驰A级,2020款,2万公里,Mar-20,重庆,17.8,28.74万,轿车
奔驰A级,2021款,1万公里,Jan-21,丽水,20.38,28.74万,轿车
奔驰A级,2020款,4万公里,Aug-19,哈尔滨,17.98,28.74万,轿车
奔驰E级新能源,2021款,1.1万公里,May-21,济南,45.98,56.65万,轿车
奔驰A级,2021款,1.2万公里,Jun-21,台州,20.28,28.74万,轿车
奔驰A级,2020款,4.2万公里,Oct-20,泉州,19.3,28.74万,轿车
奔驰A级,2020款,3.7万公里,Jan-20,杭州,18.5,28.74万,轿车
奔驰C级(进口),2015款,8.9万公里,Mar-16,哈尔滨,20.5,45.48万,轿车
奔驰A级,2020款,2.6万公里,Mar-20,福州,18.98,28.74万,轿车
奔驰C级(进口),2018款,6.2万公里,Feb-18,重庆,24.8,42.20万,轿车
奔驰A级,2021款,1.1万公里,Aug-21,佛山,19.38,28.74万,轿车
奔驰A级,2019款,5.8万公里,May-19,淮安,16.8,24.94万,轿车
奔驰A级,2020款,2.9万公里,Mar-20,龙岩,19.6,28.74万,轿车
奔驰C级(进口),2018款,7.2万公里,Jun-18,临沂,25.8,42.20万,轿车
宝马M3,2021款,0.01万公里,未上牌,深圳,98.88,92.25万,轿车
奔驰A级,2020款,2.9万公里,May-20,济南,18.8,28.74万,轿车
奔驰A级,2019款,6.2万公里,Jun-19,重庆,16.58,28.74万,轿车
奔驰A级,2019款,5.8万公里,Oct-19,中山,16.8,28.74万,轿车
奔驰A级,2022款,0.69万公里,Jul-22,合肥,20.8,27.61万,轿车
奔驰A级,2021款,1.6万公里,May-21,丽水,19.8,28.74万,轿车
奔驰A级,2021款,1万公里,Aug-21,青岛,17.98,25.27万,轿车
奔驰E级新能源,2021款,1.7万公里,Jul-21,泉州,42.9,56.65万,轿车
奔驰A级,2021款,0.84万公里,Sep-21,成都,20.38,28.74万,轿车
奔驰A级,2021款,1.8万公里,Apr-22,成都,17.7,25.27万,轿车
奔驰E级新能源,2021款,0.8万公里,Aug-21,东莞,43.8,56.65万,轿车
奔驰E级新能源,2022款,0.01万公里,Oct-22,合肥,45.8,56.65万,轿车
奔驰A级,2019款,3万公里,Jun-19,成都,,已降1000元,轿车
宝马M3,2021款,0.66万公里,Jun-21,无锡,83.98,92.25万,轿车
奔驰A级,2021款,2万公里,Apr-21,合肥,19.98,28.74万,轿车
奔驰A级,2020款,3.82万公里,Nov-20,长沙,15.78,24.94万,轿车
奔驰A级,2019款,3.9万公里,Jun-19,郑州,18.18,28.74万,轿车
奔驰E级新能源,2022款,1万公里,Aug-21,成都,43.58,56.26万,轿车
奔驰A级,2020款,3.9万公里,Dec-19,成都,15.68,24.94万,轿车
奔驰A级,2021款,0.95万公里,Jan-21,郑州,19.9,28.74万,轿车
奔驰A级,2019款,1.7万公里,Aug-19,上海,17.7,28.74万,轿车
奔驰A级,2019款,2.58万公里,Mar-19,成都,13.99,24.94万,轿车
奔驰E级新能源,2021款,1.17万公里,Aug-21,青岛,41.8,56.65万,轿车
奔驰E级新能源,2021款,0.81万公里,Jul-21,青岛,41.8,56.65万,轿车
奔驰A级,2022款,0.56万公里,Jun-22,青岛,20.58,28.74万,轿车
奔驰A级,2019款,4.6万公里,Sep-19,中山,16.8,28.74万,轿车
奔驰A级,2019款,4万公里,Aug-19,深圳,14.6,24.94万,轿车
奔驰A级,2020款,2.4万公里,Sep-19,深圳,16.8,28.74万,轿车
奔驰A级,2019款,3.2万公里,Jul-19,杭州,15.98,24.94万,轿车
奔驰E级新能源,2021款,0.01万公里,Oct-22,沈阳,45.98,56.65万,轿车
奔驰A级,2021款,0.7万公里,Aug-21,上海,16.58,28.74万,轿车
奔驰E级新能源,2021款,0.7万公里,Jul-21,深圳,42.38,56.65万,轿车
奔驰A级,2020款,2万公里,Jun-20,南京,16.8,24.94万,轿车
奔驰E级新能源,2021款,2.4万公里,May-21,杭州,41.88,56.65万,轿车
奔驰E级新能源,2021款,0.9万公里,Sep-21,杭州,42.88,56.65万,轿车
奔驰A级,2021款,2.9万公里,Sep-21,无锡,16.98,25.27万,轿车
奔驰C级AMG,2019款,3.9万公里,Nov-19,北京,57.7,70.97万,轿车
奔驰A级,2020款,2万公里,Apr-20,郑州,18.88,28.74万,轿车
宝马M3,2021款,1万公里,Jul-21,武汉,89.88,92.25万,轿车
奔驰A级,2020款,4万公里,Jan-20,无锡,18.98,28.74万,轿车
奔驰A级,2022款,2.2万公里,Aug-21,马鞍山,19.88,28.74万,轿车
奔驰C级(进口),2015款,7.2万公里,Apr-16,北京,21.6,45.48万,轿车
奔驰E级新能源,2022款,1.4万公里,Jan-22,苏州,44.28,56.65万,轿车
奔驰E级新能源,2021款,1.1万公里,Jul-21,无锡,42.98,56.65万,轿车
奔驰A级,2020款,6.4万公里,Jan-20,无锡,15.98,24.94万,轿车
奔驰A级,2020款,2.27万公里,Aug-20,南京,18.58,28.74万,轿车
宝马M3,2021款,2万公里,Aug-21,杭州,88.8,92.25万,轿车
奔驰A级,2019款,4.5万公里,Mar-19,深圳,17.5,28.74万,轿车
奔驰E级新能源,2021款,0.8万公里,Aug-21,天津,44.8,56.65万,轿车
奔驰C级(进口),2020款,0.6万公里,Jul-21,济南,32.98,42.42万,轿车
奔驰A级,2021款,2万公里,Dec-20,东莞,17.88,27.12万,轿车
奔驰A级,2021款,1.68万公里,Aug-21,无锡,19.1,28.74万,轿车
奔驰E级新能源,2022款,2.43万公里,Jan-22,成都,41.9,56.26万,轿车
奔驰E级新能源,2022款,0.08万公里,Oct-22,北京,43.8,56.26万,轿车
奔驰A级,2020款,4.2万公里,Feb-20,无锡,18.6,28.74万,轿车
奔驰A级,2020款,3.4万公里,Jan-20,沈阳,18.9,28.74万,轿车
奔驰E级新能源,2021款,0.9万公里,Aug-21,厦门,38.68,56.65万,轿车
奔驰A级,2021款,1.4万公里,Jul-21,北京,19.5,27.12万,轿车
奔驰A级,2019款,1.4万公里,Sep-19,大连,,已降2000元,轿车
奔驰A级,2020款,2万公里,Dec-20,成都,16.98,24.94万,轿车
奔驰C级AMG,2019款,1.2万公里,May-20,沈阳,56.8,70.97万,轿车
奔驰A级,2019款,4.7万公里,Jul-19,南京,16.8,28.74万,轿车
宝马M3,2021款,0.63万公里,Dec-21,上海,92.8,92.25万,轿车
奔驰A级,2020款,1.9万公里,Jul-20,东莞,15.88,25.27万,轿车
奔驰A级,2019款,3.6万公里,Apr-19,厦门,18.18,28.74万,轿车
宝马M3,2014款,7万公里,Nov-15,青岛,43.8,108.33万,轿车
奔驰A级,2021款,1.4万公里,Aug-21,重庆,16.8,25.27万,轿车
奔驰C级(进口),2020款,2.31万公里,Jan-21,南昌,29.88,42.64万,轿车
奔驰A级,2020款,1.1万公里,Oct-20,长沙,,已降6200元,轿车
奔驰E级新能源,2022款,2.6万公里,Feb-22,北京,44.58,56.26万,轿车
奔驰A级,2019款,4.39万公里,Aug-19,合肥,17.02,28.74万,轿车
奔驰A级,2019款,11.05万公里,May-19,合肥,15.48,28.74万,轿车
奔驰A级,2019款,4.5万公里,Oct-19,合肥,17.45,28.74万,轿车
奔驰A级,2020款,4.4万公里,Jan-20,合肥,18.12,28.74万,轿车
奔驰A级,2022款,0.6万公里,Feb-22,常州,21.38,27.61万,轿车
奔驰A级,2021款,1.9万公里,Apr-21,武汉,19.38,28.74万,轿车
奔驰A级,2020款,3.36万公里,Nov-19,西安,17.5,28.74万,轿车
奔驰A级,2020款,2万公里,May-20,长沙,16.8,24.94万,轿车
奔驰A级,2021款,2.3万公里,Jun-21,南京,,已降2200元,轿车
奔驰A级,2020款,2.47万公里,Jul-20,合肥,18.32,28.74万,轿车
奔驰A级,2022款,2.1万公里,Jan-22,东莞,21.38,28.74万,轿车
奔驰E级新能源,2022款,1.6万公里,Apr-22,南京,44.98,56.26万,轿车
奔驰E级新能源,2022款,1.4万公里,Nov-21,天津,42.38,56.65万,轿车
奔驰A级,2021款,1.08万公里,Aug-21,徐州,20.5,28.74万,轿车
奔驰C级(进口),2015款,9.34万公里,Jul-17,佛山,21.88,45.48万,轿车
奔驰A级,2019款,4.3万公里,Jun-19,长沙,17.88,28.74万,轿车
奔驰E级新能源,2021款,1.2万公里,Jul-21,东莞,43.8,56.65万,轿车
奔驰A级,2020款,2.33万公里,Jul-21,合肥,16.23,25.27万,轿车
奔驰E级新能源,2021款,0.9万公里,Apr-21,东莞,43.8,56.65万,轿车
奔驰C级(进口),2016款,3.9万公里,Jul-16,南宁,18.62,41.57万,轿车
奔驰E级新能源,2021款,0.6万公里,Aug-21,东莞,43.8,56.65万,轿车
奔驰A级,2021款,1.2万公里,Jun-21,台州,20.8,28.74万,轿车
奔驰A级,2020款,0.94万公里,Feb-21,长沙,,已降6200元,轿车
奔驰E级新能源,2022款,0.8万公里,Apr-22,广州,,已降4200元,轿车
奔驰E级新能源,2021款,1.16万公里,Nov-21,青岛,41.8,56.65万,轿车
奔驰C级(进口),2020款,2.22万公里,Jan-21,杭州,27.58,42.42万,轿车
奔驰A级,2019款,5.43万公里,Dec-18,大连,17.5,31.89万,轿车
奔驰A级,2019款,4.38万公里,May-19,西安,15.4,24.94万,轿车
奔驰A级,2021款,1.6万公里,Nov-20,郑州,17.58,25.27万,轿车
奔驰A级,2021款,1.4万公里,Dec-20,南宁,17.98,27.12万,轿车
奔驰A级,2020款,5.4万公里,Jan-20,武汉,18.28,28.74万,轿车
奔驰A级,2019款,3.3万公里,Nov-19,郑州,18.88,31.89万,轿车
奔驰A级,2021款,0.9万公里,Jul-21,长春,20.58,28.74万,轿车
奔驰A级,2020款,2.1万公里,Apr-20,成都,16.58,24.94万,轿车
奔驰A级,2020款,1.9万公里,Nov-20,徐州,17.5,27.12万,轿车
奔驰A级,2021款,1.1万公里,Jul-21,三明,19.51,28.74万,轿车
奔驰A级,2022款,0.05万公里,Oct-22,西安,17.8,25.49万,轿车
奔驰A级,2020款,0.8万公里,Nov-19,南京,18.38,28.74万,轿车
奔驰A级,2020款,3.39万公里,Jun-20,合肥,18.6,28.74万,轿车
奔驰A级,2020款,1.8万公里,Jun-20,南宁,17.8,28.74万,轿车
奔驰E级新能源,2021款,0.86万公里,Aug-21,合肥,41.9,56.65万,轿车
奔驰A级,2022款,1.01万公里,Apr-22,合肥,20.39,27.61万,轿车
奔驰A级,2021款,0.53万公里,Aug-21,合肥,20.9,28.74万,轿车
奔驰A级,2021款,1.13万公里,May-21,合肥,20.5,28.74万,轿车
奔驰A级,2022款,0.52万公里,Jan-22,合肥,20.8,27.33万,轿车
奔驰A级,2019款,3万公里,Mar-19,贵阳,19.98,31.89万,轿车
奔驰C级(进口),2020款,0.2万公里,Jun-20,厦门,28.8,42.42万,轿车
奔驰C级(进口),2018款,4.4万公里,Jun-18,上海,24.88,42.20万,轿车
奔驰E级新能源,2022款,0.4万公里,Mar-22,西安,44.6,56.65万,轿车
奔驰A级,2019款,6.1万公里,Jul-19,杭州,16.98,28.74万,轿车
奔驰A级,2019款,6.6万公里,Jul-19,南昌,16.38,28.74万,轿车
奔驰A级,2019款,2万公里,May-19,东莞,14.78,24.94万,轿车
奔驰E级新能源,2021款,0.01万公里,Oct-22,沈阳,44.98,56.65万,轿车
奔驰E级新能源,2022款,0.45万公里,Mar-22,扬州,43.98,56.65万,轿车
宝马M3,2016款,7万公里,May-17,苏州,39.58,105.07万,轿车
奔驰E级新能源,2021款,0.01万公里,Oct-22,沈阳,45.38,56.65万,轿车
宝马M3,2014款,10万公里,Oct-14,无锡,36.8,108.33万,轿车
奔驰E级新能源,2022款,0.43万公里,Mar-22,杭州,43.58,56.26万,轿车
奔驰A级,2020款,2.89万公里,Jul-21,泰州,18.8,28.74万,轿车
奔驰E级新能源,2021款,0.78万公里,Aug-21,廊坊,45.18,56.65万,轿车
奔驰A级,2019款,3.7万公里,Apr-19,保定,16.5,28.74万,轿车
奔驰C级(进口),2020款,3万公里,Feb-20,佛山,27.98,42.64万,轿车
奔驰A级,2020款,2.67万公里,May-20,丹东,17.98,28.74万,轿车
奔驰A级,2021款,3万公里,May-21,宁波,17.3,27.12万,轿车
奔驰C级AMG,2019款,4.3万公里,Jul-20,厦门,53.8,70.97万,轿车
奔驰A级,2021款,5.8万公里,Jan-21,惠州,17.58,27.12万,轿车
奔驰A级,2021款,2.8万公里,Jul-21,常州,17.98,25.27万,轿车
奔驰C级(进口),2017款,6万公里,Dec-17,淄博,23.5,45.48万,轿车
奔驰A级,2021款,3.3万公里,Mar-21,泉州,19.8,28.74万,轿车
奔驰A级,2021款,1.6万公里,Jan-21,嘉兴,17.38,25.27万,轿车
奔驰E级新能源,2021款,0.6万公里,Jul-21,苏州,45.8,56.65万,轿车
奔驰A级,2019款,6.6万公里,Jul-19,重庆,16.18,28.74万,轿车
奔驰A级,2019款,3万公里,Mar-19,漳州,16.98,28.74万,轿车
奔驰A级,2021款,1万公里,Jul-21,宁波,18.8,27.12万,轿车
奔驰A级,2020款,3.3万公里,Mar-20,东莞,19.18,28.74万,轿车
奔驰A级,2022款,0.9万公里,Jan-22,长沙,21.2,28.74万,轿车
奔驰C级(进口),2015款,7万公里,Feb-17,长沙,23.88,45.48万,轿车
奔驰A级,2022款,0.77万公里,Jul-22,重庆,19.58,27.61万,轿车
奔驰C级(进口),2020款,2.1万公里,Aug-21,重庆,30.68,42.64万,轿车
奔驰A级,2021款,1.18万公里,Sep-21,信阳,20.68,28.74万,轿车
奔驰A级,2020款,3.7万公里,Sep-20,青岛,18.8,28.74万,轿车
